Id,ProductId,UserId,ProfileName,HelpfulnessNumerator,HelpfulnessDenominator,Score,Time,Summary,Text
473224,B008FHUKE6,A1NBK07JEBCFI,Jess,0,0,5,1348444800,the best,This is my favorite kcup overall.  I have tried two hazelnut kinds but this one is the best.  Never heard of this brand but got one in a variety pack and had to purchase more.  I haven't tried other Gloria jean kcups green mountain coffee is usually what I buy.
119172,B001E5DZXO,A2CZ4OA313WSKS,"albert camus ""alby""",2,2,5,1272844800,delicious.,I have searched for decaf that had deep flavor and great taste and this coffee is it.  I barely miss caffeine since brewing this and I'm glad I found it via Amazon.  You can't miss w/ this brand!
227403,B004KKXI0U,A1SGJSAVGSG2T6,Bob,0,0,2,1338854400,Cherry Syrup,I tried the product since I can no longer eat sugar thinking it would be a good substitute. It tasted too heavy and too sweet I did not enjoy the product and will not purchase again.
146938,B005GRCWDU,A1VJOEORPFG63P,Elle Rust,3,5,2,1302912000,Espresso?,"Had to use twice as much of this as Medaglia D Oro to obtain the same strength. If you like Columbian, then maybe this is for you."
535113,B001EO6BFE,AAYCNNXF1A3E9,R. Kam,0,0,5,1350950400,Simply.......The Best Ever!!!!,"I have tried other brands even the frozen ones. This comes out golden brown, crispy on the outside and soft in the middle. It is light and airy and tastes GREAT.  My grandkids love it so much that we whip up a batch on Sunday, cut them in 4's and freeze.  They pop them in the toaster for breakfast then off to school.  AND in order to get a light and crispy waffle you must beat up those eggs and water/milk before adding to the mix.  Makes a big difference."
494118,B002YIO7B4,A354OK69NEF7TO,"Maria Teresa Signey ""tereogena""",2,2,5,1341446400,Alternative case for Bose Soundlink.,"I bought the medium size for the purpose of protecting and carrying my new <a href=""http://www.amazon.com/gp/product/B005KFONIU"">Bose SoundLink Wireless Mobile Speaker - Nylon</a>..Well, I was not disappointed!! The case space is wide enough for the speaker and the  wire/plug. The medium size measures about 10.5"" (L) x 7.5"" (W) x 3""(D).  The dividers(2) inside the case are detachable and can be velcroed either on top or bottom or on the sides to add cushion and protection. The handle is a very big plus for portability.  When I unzip the case open and lay it down on top of a table, the space inside is roomy enough to accommodate my upright Soundlink with its speaker cover flipped down, without taking it out of the case, thus keeping the Bose stand/cover clean.  This will definitely protect my new Bose inside my luggage when I travel next time and keep it dust-free when I am not using it.  Bought mine in Bark color from another website for &lt;$20, so, shop around."
159418,B001M23W50,A2NEK6QWBJRLHG,AY,1,1,1,1300924800,Buy at your own risk!,"This is not a review on the product itself, just the batch we received from Amazon. We have been buying Honey Bunches of Oats for years and love it. This is the first time I placed an order with Amazon hoping to save a little. For whatever reason, all five boxes we ordered had unprocessed pieces of corn kernels; hard, be-careful-not-to-break-your-tooth-on-it corn kernels. It was so bad we contacted Post and requested replacement. My guess is there are more boxes out there with the same issues, and as a bit of a cynic I have hard time believing Amazon wasn't aware of this. Shame on you Amazon for letting this slide!"
488645,B005K4Q1YA,A1DZKS2A27O74W,Fallon,1,1,5,1325116800,Cappuccino kcups,I love these k cups!! One of my favorites! I am someone who likes very light coffee which ends up making the coffee cold very fast and with these you don't need to add anything so it's great!!
479421,B000AQJRWG,AXMPFB3NAPHCN,Hilary A. Schmeling,0,6,1,1141257600,delivery,The product was delivered to the wrong adress and was delivered over a week late.
479430,B003KYIVVI,A2QEOLVONO8GS8,K. Johansen,0,1,5,1294704000,My baby loves this!,"My 10 month old loves this baby food.. She gobbles it up, it's one of her favorites. It's nice to have something with protein and veggies, and an extra plus is it's organic."
75494,B001E5E0Y2,A12SX6L3XXDHP2,B. Rao Vemulapalli,0,0,5,1339977600,I strongly endorse this product.,"Great and genuine product. I did not find any reason why this product deserves less than 5 stars. I first mixed one teaspoon with organic raw local honey, but that was too sweet for me.Now, i am using by mixing one spoon of this powder in one cup of boiled water without mixing any sweetener. My wife is drinking by mixing in warm almond milk. I am surprised to see single stars for this product just because the taste is not good to them. That is the taste of the original cocoa powder, what the company can do about it."
77678,B001LG940E,A3PECZX773ME74,E. K. Moseley,1,2,4,1236297600,Switch,"This is good if drank cold, it could be used as a mix too. It is a little steep in price and high in calories too. If you don't mind the price and want a natural alternative to soda it is good."
452315,B0029JZE8I,A3ENN12GLNTUAF,"J. Kennel ""marriagefanatic""",1,1,5,1325116800,Delicious for more than frosting cakes!,"Just a quick review here to share a couple of ways we now use this <a href=""http://www.amazon.com/gp/product/B0029JZE8I"">Betty Crocker Rich & Creamy Frosting, Coconut Pecan, 14.5-Ounce Containers (Pack of 8)</a>.  You can frost German Chocolate cakes, but we also now add a container to boxed brownie mix to make a gooey 9x13 treat.  We also add a container to a butter pecan boxed cake mix to make a bundt cake that is so elegant and tasty.  You can find recipes everywhere for those two desserts and they are SO worth trying!<br /><br />This 8-pack is a little pricey, but if you live out in the country or can't find this frosting in your store it is worth buying here.  (Also, if you don't have Amazon Prime, get it for bulkier items like this that are otherwise too expensive to ship.)"
156683,B001KVRJ02,ALVWGQUWTT5DE,book lover,0,2,2,1295308800,These are not the original peanut chews,"I ordered these individually wrapped Peanut Chews.  They are listed as ""original dark"" but they are not the originals.  These are not hard but soft and I will not be ordering these tubs again."
379124,B001TM70XS,A1Y8PUAB1S3Z0V,"Michael Vanartsdalen ""svan711""",0,0,5,1339459200,They love it !,"Tried the steak frites and the 9 liver...both cats will eat the steak without hesitation, the nine liver chicken is a different story...thanks amazon for standing by your products..."
132988,B0090X8IPM,A3NZVCKY68MUFJ,"Caonabo Javier Peguero ""Long live and prosper""",0,0,5,1293753600,A taste of starbuck at home,"I was amazed to have the richness and aroma of starbucks cofee at home. If you follow the instructions you won't notice any difference from the coffe yu buy at the starbucks shops and this home made brew.<br />Highly recommended for people that don't have the time to wait in line, have harsh climate in their area or, like in my case, that live out of the continental US.<br />I also recommend this coffe for everyone that wants to enjoy life!"
492477,B002DHBTPS,A30REGODC7NLVK,"John DePaolis ""Chief Cookie Officer""",1,3,5,1251158400,Women's Health names Soft Baked to top 125 list,"Country Choice Organic Oatmeal Chocolate Chip Cookies were recently named one of the Best 125 Packaged Foods for women by Women's Health magazine.  The editors were won over by the chewy homemade taste, organic ingredients and portion control wrapper.  The cookies are also made with no wheat ingredients.  Available wherever organic food is sold."
453808,B005BYP6LI,A3AAISHNADN3MU,mona,1,1,4,1325116800,healthy snack,Always fresh and rare empty shell. A good value for the money. I've shopped around alot and found this to be the best deal.
491243,B008114GDW,A18KXN2MQAPKCO,roger845,0,0,5,1325289600,great value,"these are a good thing for you and sometimes hard to find in a larger container at the store, so these make it much easier and there a good price here."
318301,B002UWACVI,A1ZAVI86ST9BCL,Suppafly,0,0,1,1336089600,Horrible,"I love chocolate and I love bacon, and the idea of chocolate and bacon is awesome, but this is product is horrible.  The chocolate on it's own isn't good and the bacon is little dusty bits."
329086,B003VXHGE6,A1HGXLP6WATS4B,"F. D. Gillett ""Comparison Shopper""",8,8,5,1285113600,"Excellent smooth, light coffee.  Good anytime.","Definately not what I'd expected with the Wolfgang Puck name on it.  To me, Wolfgang Puck has conotations of a heavy, dark-roast European-style coffee.  I thought I'd already found my perfect coffee in <a href=""http://www.amazon.com/gp/product/B001D0GV68"">Timothy's World Coffee, Breakfast Blend for Keurig Brewers, 24-Count K-Cups (Pack of 2)</a> but this one edges it out.  Smooth and balanced it really is great from the first sip till the last drop.<br /><br />There will never be a coffee that all coffee lovers will agree on but if you like a light-medium roast, give the Breakfast in Bed blend a try.  Very low in acidity, someone who can't tolerate the acidity in coffee may be able to enjoy this blend.  But, be aware and contrary to popular belief, light roast coffee is typically higher in caffine than the dark roast coffees, the extended roasting to produce a dark roast burns away some of the caffine. This one will definately get you going in the morning in a good way.<br /><br />Those who prefer a dark roast or extra bold should probably look elsewhere."
314894,B000H25WMC,A2T135XHAH82S4,Melfi,0,0,1,1298764800,Great soup for 23 dollars but not for 41,I purchased this 6 pack of soup for about 23 bucks a few weeks ago and we really enjoy it...good flavor and like all Bear Creek soups it accepts additional ingredients/meats very well.  Came to write my review today and saw that the price is now about $41  for the 6 packs...gimme a break!<br />Will continue to be on the look out for when/if the price drops again....what is going on with these soups and the widely fluctuating prices...a good product but seriously...
